ts_utc,open,high,low,close,vol
2026-09-06T13:01:00Z,4431.19,4431.89,4431.19,4431.83,0.8242
2026-09-06T13:02:00Z,4431.83,4431.84,4431.28,4431.57,3.3762999999999996
2026-09-06T13:03:00Z,4431.57,4432.05,4431.36,4431.44,2.0461
2026-09-06T13:04:00Z,4431.44,4432.37,4431.44,4431.96,1.2021
2026-09-06T13:05:00Z,4431.96,4432.14,4431.61,4432.13,1.0011
2026-09-06T13:06:00Z,4432.13,4432.59,4431.75,4432.59,1.0622
2026-09-06T13:07:00Z,4432.59,4432.72,4432.15,4432.71,0.9309000000000001
2026-09-06T13:08:00Z,4432.71,4433.19,4432.18,4432.89,1.9722
2026-09-06T13:09:00Z,4432.89,4433.96,4432.89,4433.96,1.0396
2026-09-06T13:10:00Z,4433.96,4434.05,4432.62,4433.12,2.0314
2026-09-06T13:11:00Z,4433.12,4433.22,4432.82,4433.2,2.0236
2026-09-06T13:12:00Z,4433.2,4433.22,4432.97,4433.19,0.859
2026-09-06T13:13:00Z,4433.19,4433.26,4432.65,4432.9,2.068
2026-09-06T13:14:00Z,4432.9,4433.14,4432.34,4432.61,1.007
2026-09-06T13:15:00Z,4432.61,4432.61,4431.75,4432.09,0.8712
2026-09-06T13:16:00Z,4432.09,4432.46,4431.61,4432.45,1.017
2026-09-06T13:17:00Z,4432.45,4432.45,4431.78,4431.98,1.0909
2026-09-06T13:18:00Z,4431.98,4432.24,4431.69,4432,0.8588
2026-09-06T13:19:00Z,4432,4432.18,4431.45,4431.79,1.0398
2026-09-06T13:20:00Z,4431.79,4432.02,4431.67,4431.99,0.9946
2026-09-06T13:21:00Z,4431.99,4432.22,4431.58,4431.88,0.8603
2026-09-06T13:22:00Z,4431.88,4432.21,4431.79,4431.9,1.0666
2026-09-06T13:23:00Z,4431.9,4432.11,4431.9,4431.9,0.999
2026-09-06T13:24:00Z,4431.9,4432.44,4431.61,4432.17,1.9718
2026-09-06T13:25:00Z,4432.17,4432.7,4432.17,4432.69,0.9308
2026-09-06T13:26:00Z,4432.69,4432.81,4432.38,4432.74,1.1343
2026-09-06T13:27:00Z,4432.74,4432.75,4432.44,4432.44,1.1028
2026-09-06T13:28:00Z,4432.44,4432.8,4432.42,4432.47,1.0394
2026-09-06T13:29:00Z,4432.47,4432.78,4432.45,4432.77,1.0622
2026-09-06T13:30:00Z,4432.77,4432.78,4431.89,4432.05,2.0848
2026-09-06T13:31:00Z,4432.05,4432.38,4431.84,4432,4.3467
2026-09-06T13:32:00Z,4432,4432.25,4431.8,4432.18,0.9652999999999999
2026-09-06T13:33:00Z,4432.18,4432.76,4431.73,4432.67,1.5688
2026-09-06T13:34:00Z,4432.67,4432.67,4431.85,4431.86,1.0892
2026-09-06T13:35:00Z,4431.86,4432.18,4431.85,4431.86,0.7684
2026-09-06T13:36:00Z,4431.86,4432.17,4431.85,4431.86,1.0848
2026-09-06T13:37:00Z,4431.86,4432.56,4431.85,4432.08,1.0396
2026-09-06T13:38:00Z,4432.08,4432.38,4431.78,4432.17,1.1074
2026-09-06T13:39:00Z,4432.17,4432.3,4431.81,4432.28,0.8611
2026-09-06T13:40:00Z,4432.28,4432.42,4432.02,4432.42,1.3135999999999999
2026-09-06T13:41:00Z,4432.42,4433.69,4432.39,4433.62,0.9861
2026-09-06T13:42:00Z,4433.62,4433.73,4433.3,4433.43,0.9551
2026-09-06T13:43:00Z,4433.43,4433.78,4432.92,4432.92,0.9944000000000001
2026-09-06T13:44:00Z,4432.92,4433.38,4432.58,4432.98,1.0178
2026-09-06T13:45:00Z,4432.98,4433.2,4432.85,4432.86,0.9944
2026-09-06T13:46:00Z,4432.86,4433.34,4432.85,4433.17,1.1526
2026-09-06T13:47:00Z,4433.17,4433.2,4432.86,4432.86,0.9266
2026-09-06T13:48:00Z,4432.86,4433.17,4432.5,4432.92,3.9904
2026-09-06T13:49:00Z,4432.92,4433.3,4432.51,4433.01,2.0974
2026-09-06T13:50:00Z,4433.01,4433.34,4432.9,4433.13,1.2789
2026-09-06T13:51:00Z,4433.13,4433.8,4432.74,4432.91,8.9233
2026-09-06T13:52:00Z,4432.91,4433.32,4432.91,4433.28,1.9963
2026-09-06T13:53:00Z,4433.28,4433.29,4433.03,4433.29,0.0471
2026-09-06T13:54:00Z,4433.29,4433.29,4433.29,4433.29,0
2026-09-06T13:55:00Z,4432.98,4432.98,4432.98,4432.98,0.0043
2026-09-06T13:56:00Z,4432.98,4432.98,4432.98,4432.98,0
2026-09-06T13:57:00Z,4433.21,4433.29,4433.21,4433.29,0.0156
2026-09-06T13:58:00Z,4433.29,4433.29,4433.29,4433.29,0
2026-09-06T13:59:00Z,4432.87,4432.87,4432.72,4432.72,0.5299
2026-09-06T14:00:00Z,4432.72,4432.86,4432.7,4432.78,1.0236
2026-09-06T14:01:00Z,4432.78,4432.78,4432.78,4432.78,0.4707
2026-09-06T14:02:00Z,4432.78,4433.14,4432.61,4432.8,4.1076
2026-09-06T14:03:00Z,4432.8,4432.8,4432.06,4432.06,1
2026-09-06T14:04:00Z,4432.06,4432.67,4432.06,4432.2,0.1644
2026-09-06T14:05:00Z,4432.2,4432.67,4432.2,4432.67,0.0755
2026-09-06T14:06:00Z,4432.67,4432.67,4432.41,4432.41,0.005
2026-09-06T14:07:00Z,4432.41,4432.41,4432.41,4432.41,0
2026-09-06T14:08:00Z,4432.76,4433.52,4432.76,4433.18,0.9094
2026-09-06T14:09:00Z,4433.18,4433.87,4433.14,4433.49,1.1493
2026-09-06T14:10:00Z,4433.49,4433.74,4433.14,4433.16,1.0171
2026-09-06T14:11:00Z,4433.16,4433.63,4432.94,4433.34,1.8482
2026-09-06T14:12:00Z,4433.34,4433.39,4432.93,4432.93,1.5792
2026-09-06T14:13:00Z,4432.93,4433.38,4432.93,4433.02,1.0394
2026-09-06T14:14:00Z,4433.02,4433.2,4432.93,4433.15,1.378
2026-09-06T14:15:00Z,4433.15,4433.15,4432.8,4432.8,1.0392
2026-09-06T14:16:00Z,4432.8,4433.16,4432.8,4432.82,0.9052
2026-09-06T14:17:00Z,4432.82,4433.12,4432.09,4432.63,2.0848
2026-09-06T14:18:00Z,4432.63,4433.45,4432.11,4432.55,12.0571
2026-09-06T14:19:00Z,4432.55,4432.68,4432.45,4432.68,1.272
2026-09-06T14:20:00Z,4432.68,4432.97,4432.28,4432.41,1.7213
2026-09-06T14:21:00Z,4432.41,4432.6,4431.88,4432.05,2.0728
2026-09-06T14:22:00Z,4432.05,4432.35,4431.77,4432.15,1.0176
2026-09-06T14:23:00Z,4432.15,4432.24,4431.85,4432.02,1.017
2026-09-06T14:24:00Z,4432.02,4432.17,4431.71,4431.93,1.1729
2026-09-06T14:25:00Z,4431.93,4431.93,4431.65,4431.93,1.4464
2026-09-06T14:26:00Z,4431.93,4432.09,4431.69,4432.04,1.8283
2026-09-06T14:27:00Z,4432.04,4432.15,4431.84,4432.15,1.1485
2026-09-06T14:28:00Z,4432.15,4432.31,4431.94,4432.31,1.1955
2026-09-06T14:29:00Z,4432.31,4432.31,4432.31,4432.31,0
2026-09-06T14:30:00Z,4432.21,4432.21,4432.02,4432.02,0.0304
2026-09-06T14:31:00Z,4432.02,4432.02,4431.95,4431.98,0.0759
2026-09-06T14:32:00Z,4431.98,4431.98,4431.79,4431.79,0.3631
2026-09-06T14:33:00Z,4431.79,4431.79,4430.67,4431.21,2.6533
2026-09-06T14:34:00Z,4431.21,4431.63,4431.21,4431.63,0.3353
2026-09-06T14:35:00Z,4431.63,4431.87,4431.63,4431.87,0.1692
2026-09-06T14:36:00Z,4431.87,4432.44,4431.87,4432.43,2.0439
2026-09-06T14:37:00Z,4432.43,4432.43,4432.43,4432.43,0
2026-09-06T14:38:00Z,4432.57,4433.13,4432.57,4433.13,0.0809
2026-09-06T14:39:00Z,4433.13,4433.17,4432.89,4432.9,0.8769999999999999
2026-09-06T14:40:00Z,4432.9,4433.09,4432.89,4433.02,0.5245
2026-09-06T14:41:00Z,4433.02,4433.02,4432.9,4432.9,0.5073
2026-09-06T14:42:00Z,4432.9,4433.27,4432.9,4433.11,1.1629
2026-09-06T14:43:00Z,4433.11,4433.11,4433.09,4433.09,1.3381999999999998
2026-09-06T14:44:00Z,4433.09,4433.18,4433.09,4433.18,0.0563
2026-09-06T14:45:00Z,4433.18,4433.2,4433.18,4433.2,0.013
2026-09-06T14:46:00Z,4433.2,4434.14,4433.11,4433.11,3.0434
2026-09-06T14:47:00Z,4433.11,4433.99,4433.09,4433.99,0.5129
2026-09-06T14:48:00Z,4433.99,4433.99,4433.89,4433.89,0.1691
2026-09-06T14:49:00Z,4433.89,4433.89,4433.89,4433.89,0
2026-09-06T14:50:00Z,4433.89,4433.89,4433.89,4433.89,0
2026-09-06T14:51:00Z,4433.32,4433.32,4433.32,4433.32,0.0068
2026-09-06T14:52:00Z,4433.32,4433.91,4433.32,4433.91,2.999
2026-09-06T14:53:00Z,4433.91,4433.91,4433.91,4433.91,0
2026-09-06T14:54:00Z,4433.91,4433.91,4433.91,4433.91,0
2026-09-06T14:55:00Z,4433.91,4433.91,4433.91,4433.91,0
2026-09-06T14:56:00Z,4433.67,4433.67,4433.67,4433.67,0.0045
2026-09-06T14:57:00Z,4433.67,4433.67,4433.67,4433.67,0
2026-09-06T14:58:00Z,4433.67,4433.67,4433.67,4433.67,0
2026-09-06T14:59:00Z,4433.45,4433.79,4432.78,4432.78,4.2954
2026-09-06T15:00:00Z,4432.78,4433.37,4432.78,4432.81,0.1683
2026-09-06T15:01:00Z,4432.81,4432.91,4430.88,4431.33,4.1064
2026-09-06T15:02:00Z,4431.33,4431.33,4431.33,4431.33,0
2026-09-06T15:03:00Z,4431.3,4431.3,4431.3,4431.3,0.0131
2026-09-06T15:04:00Z,4431.3,4431.5,4431.3,4431.5,0.0385
2026-09-06T15:05:00Z,4431.5,4431.91,4431.5,4431.91,0.0043
2026-09-06T15:06:00Z,4431.91,4432.1,4431.78,4432.1,0.0174
2026-09-06T15:07:00Z,4432.1,4432.1,4432.1,4432.1,0
2026-09-06T15:08:00Z,4432.1,4432.1,4432.1,4432.1,0
2026-09-06T15:09:00Z,4431.78,4431.78,4431.58,4431.58,0.037
2026-09-06T15:10:00Z,4431.58,4431.58,4431.58,4431.58,0
2026-09-06T15:11:00Z,4432.49,4432.49,4432.23,4432.23,0.171
2026-09-06T15:12:00Z,4432.23,4432.73,4432.23,4432.73,0.0045
2026-09-06T15:13:00Z,4432.73,4432.73,4432.73,4432.73,0
2026-09-06T15:14:00Z,4432.87,4432.87,4432.87,4432.87,0.0045
2026-09-06T15:15:00Z,4432.87,4433.16,4432.72,4432.72,0.2621
2026-09-06T15:16:00Z,4432.72,4433.08,4432.72,4433,0.0976
2026-09-06T15:17:00Z,4433,4433.96,4433,4433.52,0.48059999999999997
2026-09-06T15:18:00Z,4433.52,4433.52,4433.52,4433.52,0
2026-09-06T15:19:00Z,4433.26,4433.28,4433.12,4433.12,1.0851
2026-09-06T15:20:00Z,4433.12,4433.12,4433.12,4433.12,0
2026-09-06T15:21:00Z,4432.97,4432.97,4432.97,4432.97,0.175
2026-09-06T15:22:00Z,4432.97,4433.1,4432.59,4432.65,2.916
2026-09-06T15:23:00Z,4432.65,4433.22,4432.65,4432.99,2.2331
2026-09-06T15:24:00Z,4432.99,4432.99,4432.54,4432.55,0.6586
2026-09-06T15:25:00Z,4432.55,4432.56,4432.55,4432.56,0.342
2026-09-06T15:26:00Z,4432.56,4433,4432.56,4433,0.08
2026-09-06T15:27:00Z,4433,4433,4433,4433,0
2026-09-06T15:28:00Z,4432.56,4432.56,4432.56,4432.56,0.1691
2026-09-06T15:29:00Z,4432.56,4432.56,4432.32,4432.32,0.6066
2026-09-06T15:30:00Z,4432.32,4432.32,4432.22,4432.22,0.3384
2026-09-06T15:31:00Z,4432.22,4432.22,4431.97,4431.97,0.5314
2026-09-06T15:32:00Z,4431.97,4432.34,4431.83,4431.83,2.0657
2026-09-06T15:33:00Z,4431.83,4431.83,4431.59,4431.6,0.947
2026-09-06T15:34:00Z,4431.6,4432.13,4431.59,4431.6,3.0178
2026-09-06T15:35:00Z,4431.6,4431.91,4431.49,4431.74,1.6313
2026-09-06T15:36:00Z,4431.74,4431.74,4431.48,4431.59,1.0596
2026-09-06T15:37:00Z,4431.59,4431.92,4431.38,4431.38,1.7376
2026-09-06T15:38:00Z,4431.38,4433.06,4431.38,4432.19,3.9413
2026-09-06T15:39:00Z,4432.19,4433.03,4432.19,4432.49,2.3216
2026-09-06T15:40:00Z,4432.49,4432.49,4432.42,4432.42,0.2783
2026-09-06T15:41:00Z,4432.42,4432.42,4432.42,4432.42,0
2026-09-06T15:42:00Z,4432.42,4432.42,4432.42,4432.42,0
2026-09-06T15:43:00Z,4432.18,4432.18,4432.18,4432.18,0.273
2026-09-06T15:44:00Z,4432.18,4432.18,4432.18,4432.18,0
2026-09-06T15:45:00Z,4432.18,4432.18,4432.18,4432.18,0.389
2026-09-06T15:46:00Z,4432.18,4432.18,4432.18,4432.18,0
2026-09-06T15:47:00Z,4432.18,4432.18,4432.18,4432.18,0
2026-09-06T15:48:00Z,4432.18,4432.18,4432.18,4432.18,0
2026-09-06T15:49:00Z,4432.18,4432.18,4432.18,4432.18,0
2026-09-06T15:50:00Z,4433.43,4433.43,4433.43,4433.43,0.1781
2026-09-06T15:51:00Z,4433.43,4433.43,4433.22,4433.22,0.3382
2026-09-06T15:52:00Z,4433.22,4433.22,4432.1,4432.1,0.8913
2026-09-06T15:53:00Z,4432.1,4432.43,4432.05,4432.18,2.8095
2026-09-06T15:54:00Z,4432.18,4432.33,4431.61,4431.61,2.9533
2026-09-06T15:55:00Z,4431.61,4431.65,4431.61,4431.62,1.7485
2026-09-06T15:56:00Z,4431.62,4431.62,4431.23,4431.23,1.1825
2026-09-06T15:57:00Z,4431.23,4431.42,4431.23,4431.42,0.125
2026-09-06T15:58:00Z,4431.42,4431.43,4431.42,4431.43,0.009
2026-09-06T15:59:00Z,4431.43,4431.7,4431.43,4431.7,0.0082
2026-09-06T16:00:00Z,4431.7,4432.12,4431.7,4431.87,0.352
2026-09-06T16:01:00Z,4431.87,4431.87,4431.87,4431.87,0
2026-09-06T16:02:00Z,4431.87,4431.87,4431.87,4431.87,0
2026-09-06T16:03:00Z,4431.87,4431.87,4431.87,4431.87,0
2026-09-06T16:04:00Z,4431.87,4431.87,4431.87,4431.87,0
2026-09-06T16:05:00Z,4431.87,4431.87,4431.87,4431.87,0
2026-09-06T16:06:00Z,4432.17,4432.17,4432.17,4432.17,0.6346
2026-09-06T16:07:00Z,4432.17,4432.17,4432.1,4432.1,0.024
2026-09-06T16:08:00Z,4432.1,4432.1,4432.1,4432.1,0
2026-09-06T16:09:00Z,4432.1,4432.1,4432.1,4432.1,0
2026-09-06T16:10:00Z,4431.96,4432.02,4431.96,4432.02,0.022
2026-09-06T16:11:00Z,4432.02,4432.27,4431.96,4432.27,0.282
2026-09-06T16:12:00Z,4432.27,4432.27,4432.27,4432.27,0
2026-09-06T16:13:00Z,4432.27,4432.27,4432.27,4432.27,0
2026-09-06T16:14:00Z,4432.27,4432.27,4432.27,4432.27,0
2026-09-06T16:15:00Z,4432.27,4432.27,4432.27,4432.27,0
2026-09-06T16:16:00Z,4432.27,4432.27,4432.27,4432.27,0
2026-09-06T16:17:00Z,4432.27,4432.27,4432.27,4432.27,0
2026-09-06T16:18:00Z,4432.37,4432.48,4431.89,4431.89,0.5703
2026-09-06T16:19:00Z,4431.89,4432.03,4431.75,4431.75,0.1863
2026-09-06T16:20:00Z,4431.75,4431.79,4431.75,4431.78,0.025
2026-09-06T16:21:00Z,4431.78,4431.78,4431.78,4431.78,0
2026-09-06T16:22:00Z,4431.36,4431.47,4431.36,4431.47,0.5205
2026-09-06T16:23:00Z,4431.47,4432.15,4431.32,4431.41,0.2474
2026-09-06T16:24:00Z,4431.41,4431.41,4431.41,4431.41,0
2026-09-06T16:25:00Z,4431.41,4431.41,4431.41,4431.41,0
2026-09-06T16:26:00Z,4431.41,4431.41,4431.41,4431.41,0
2026-09-06T16:27:00Z,4431.4,4431.4,4431.4,4431.4,0.2198
2026-09-06T16:28:00Z,4431.4,4431.4,4431.4,4431.4,0
2026-09-06T16:29:00Z,4431.93,4431.93,4431.93,4431.93,0.0049
2026-09-06T16:30:00Z,4431.93,4432.02,4431.93,4432.02,0.1692
2026-09-06T16:31:00Z,4432.02,4432.02,4430.1,4430.1,1.173
2026-09-06T16:32:00Z,4430.1,4430.1,4430.1,4430.1,0
2026-09-06T16:33:00Z,4429.81,4429.83,4428.99,4429.71,2.0463999999999998
2026-09-06T16:34:00Z,4429.71,4430.8,4429.71,4430.25,1.2166
2026-09-06T16:35:00Z,4430.25,4430.25,4430.25,4430.25,0
2026-09-06T16:36:00Z,4430.25,4430.25,4430.25,4430.25,0
2026-09-06T16:37:00Z,4430.25,4430.25,4430.25,4430.25,0
2026-09-06T16:38:00Z,4430.25,4430.25,4430.25,4430.25,0
2026-09-06T16:39:00Z,4430.43,4430.43,4430.43,4430.43,0.012
2026-09-06T16:40:00Z,4430.43,4430.7,4430.43,4430.7,0.6196
2026-09-06T16:41:00Z,4430.7,4430.7,4430.7,4430.7,0
2026-09-06T16:42:00Z,4430.7,4430.7,4430.7,4430.7,0
2026-09-06T16:43:00Z,4430.31,4430.31,4430.31,4430.31,0.2
2026-09-06T16:44:00Z,4430.31,4430.32,4430.31,4430.32,0.18200000000000002
2026-09-06T16:45:00Z,4430.32,4430.81,4430.32,4430.81,0.0219
2026-09-06T16:46:00Z,4430.81,4430.81,4430.32,4430.33,0.2434
2026-09-06T16:47:00Z,4430.33,4430.72,4430.33,4430.72,0.9298
2026-09-06T16:48:00Z,4430.72,4430.72,4430.54,4430.54,0.2893
2026-09-06T16:49:00Z,4430.54,4430.94,4430.54,4430.94,0.6348
2026-09-06T16:50:00Z,4430.94,4430.94,4430.94,4430.94,0
2026-09-06T16:51:00Z,4431.28,4431.28,4430.87,4430.87,0.2022
2026-09-06T16:52:00Z,4430.87,4431.24,4430.87,4431.18,1.6486
2026-09-06T16:53:00Z,4431.18,4431.18,4431.18,4431.18,0
2026-09-06T16:54:00Z,4430.56,4432.02,4430.56,4431.18,20.8492
2026-09-06T16:55:00Z,4431.18,4431.18,4431.18,4431.18,0
2026-09-06T16:56:00Z,4431.39,4431.39,4431.11,4431.11,1.1501
2026-09-06T16:57:00Z,4431.11,4431.11,4430.98,4430.98,0.656
2026-09-06T16:58:00Z,4430.98,4430.98,4429.36,4430.2,1.0778
2026-09-06T16:59:00Z,4430.2,4430.24,4430.19,4430.23,1.8882
2026-09-06T17:00:00Z,4430.23,4430.45,4430.2,4430.45,0.5098
2026-09-06T17:01:00Z,4430.45,4430.45,4430.23,4430.45,0.0446
2026-09-06T17:02:00Z,4430.45,4430.45,4430.25,4430.25,0.266
2026-09-06T17:03:00Z,4430.25,4430.37,4430.05,4430.24,0.2173
2026-09-06T17:04:00Z,4430.24,4430.41,4429.28,4429.28,0.7292
2026-09-06T17:05:00Z,4429.28,4429.28,4428.58,4428.59,1.8361
2026-09-06T17:06:00Z,4428.59,4428.86,4428.59,4428.86,0.0221
2026-09-06T17:07:00Z,4428.86,4429.05,4428.86,4429.05,0.0417
2026-09-06T17:08:00Z,4429.05,4429.22,4429.05,4429.22,0.0019
2026-09-06T17:09:00Z,4429.22,4429.7,4429.22,4429.7,0.0002
2026-09-06T17:10:00Z,4429.7,4429.7,4429.23,4429.23,0.5064
2026-09-06T17:11:00Z,4429.23,4429.66,4429.16,4429.66,1.2308
2026-09-06T17:12:00Z,4429.66,4429.66,4429.66,4429.66,0
2026-09-06T17:13:00Z,4428.23,4428.23,4427.87,4427.87,0.4435
2026-09-06T17:14:00Z,4427.87,4427.87,4427.87,4427.87,0
2026-09-06T17:15:00Z,4427.42,4427.42,4427.42,4427.42,0.0219
2026-09-06T17:16:00Z,4427.42,4428.13,4427.42,4428.13,4.988
2026-09-06T17:17:00Z,4428.13,4428.13,4427.74,4427.79,0.7849
2026-09-06T17:18:00Z,4427.79,4428.07,4427.19,4427.19,1.1305
2026-09-06T17:19:00Z,4427.19,4427.19,4425.82,4425.82,0.2138
2026-09-06T17:20:00Z,4425.82,4425.82,4425.51,4425.51,0.0566
2026-09-06T17:21:00Z,4425.51,4425.51,4425.51,4425.51,0
2026-09-06T17:22:00Z,4425.41,4425.41,4425.41,4425.41,0.088
2026-09-06T17:23:00Z,4425.41,4425.98,4424.96,4425.06,5.0507
2026-09-06T17:24:00Z,4425.06,4425.06,4424.66,4424.66,0.168
2026-09-06T17:25:00Z,4424.66,4424.8,4423.21,4424.34,6.342700000000001
2026-09-06T17:26:00Z,4424.34,4424.34,4424.34,4424.34,0
2026-09-06T17:27:00Z,4424.28,4425.25,4424.05,4425.25,2.1296
2026-09-06T17:28:00Z,4425.25,4426.16,4425.04,4425.04,1.7767
2026-09-06T17:29:00Z,4425.04,4426.33,4425.04,4426.33,0.012
2026-09-06T17:30:00Z,4426.33,4426.6,4426.33,4426.41,1.9914999999999998
2026-09-06T17:31:00Z,4426.41,4426.41,4426.03,4426.03,0.1948
2026-09-06T17:32:00Z,4426.03,4426.3,4426.03,4426.11,0.2203
2026-09-06T17:33:00Z,4426.11,4426.2,4425.57,4425.63,4.686
2026-09-06T17:34:00Z,4425.63,4425.63,4425.55,4425.55,0.1558
2026-09-06T17:35:00Z,4425.55,4425.67,4425.19,4425.65,4.1694
2026-09-06T17:36:00Z,4425.65,4425.65,4425.08,4425.09,2.7091
2026-09-06T17:37:00Z,4425.09,4425.53,4425.09,4425.4,6.1893
2026-09-06T17:38:00Z,4425.4,4425.66,4425.4,4425.66,0.1914
2026-09-06T17:39:00Z,4425.66,4425.96,4425.66,4425.96,0.0044
2026-09-06T17:40:00Z,4425.96,4425.96,4425.96,4425.96,0.4133
2026-09-06T17:41:00Z,4425.96,4425.96,4425.96,4425.96,0
2026-09-06T17:42:00Z,4426.02,4426.02,4424.83,4424.92,0.6681
2026-09-06T17:43:00Z,4424.92,4424.92,4424.92,4424.92,0
2026-09-06T17:44:00Z,4424.92,4424.92,4424.92,4424.92,0
2026-09-06T17:45:00Z,4425.82,4426.16,4425.82,4426.16,1.0371
2026-09-06T17:46:00Z,4426.16,4426.16,4426.16,4426.16,0
2026-09-06T17:47:00Z,4426.16,4426.16,4426.16,4426.16,0.0132
2026-09-06T17:48:00Z,4426.16,4426.23,4425.9,4426.03,0.3748
2026-09-06T17:49:00Z,4426.03,4426.38,4426.03,4426.03,0.0468
2026-09-06T17:50:00Z,4426.03,4426.03,4426.03,4426.03,0.1784
2026-09-06T17:51:00Z,4426.03,4426.03,4426.03,4426.03,0.009
2026-09-06T17:52:00Z,4426.03,4426.03,4425.96,4425.96,0.3568
2026-09-06T17:53:00Z,4425.96,4426.2,4425.52,4425.69,0.9403
2026-09-06T17:54:00Z,4425.69,4425.73,4425.5,4425.73,0.6366
2026-09-06T17:55:00Z,4425.73,4425.73,4425.34,4425.34,0.5696
2026-09-06T17:56:00Z,4425.34,4425.34,4425.34,4425.34,0
2026-09-06T17:57:00Z,4426.03,4426.03,4426.03,4426.03,0.136
2026-09-06T17:58:00Z,4426.03,4426.56,4424.85,4425.07,1.7049
2026-09-06T17:59:00Z,4425.07,4425.07,4424.26,4424.47,2.3891
2026-09-06T18:00:00Z,4424.47,4424.47,4424.33,4424.33,0.5085
2026-09-06T18:01:00Z,4424.33,4424.33,4424.05,4424.05,0.5085
2026-09-06T18:02:00Z,4424.05,4424.16,4423.98,4423.98,0.3894
2026-09-06T18:03:00Z,4423.98,4428.04,4423.98,4428.04,3.5547
2026-09-06T18:04:00Z,4428.04,4428.07,4427.67,4427.81,5.226699999999999
2026-09-06T18:05:00Z,4427.81,4428.95,4427.81,4428.95,0.2167
2026-09-06T18:06:00Z,4428.95,4429.05,4428.95,4429.05,0.0318
2026-09-06T18:07:00Z,4429.05,4429.67,4428.79,4429.67,4.2603
2026-09-06T18:08:00Z,4429.67,4430.79,4429.67,4430.79,0.7877
2026-09-06T18:09:00Z,4430.79,4431.92,4430.79,4431.92,0.8406
2026-09-06T18:10:00Z,4431.92,4432.6,4431.92,4432.6,0.2372
2026-09-06T18:11:00Z,4432.6,4432.6,4432.6,4432.6,0
2026-09-06T18:12:00Z,4433.46,4434.02,4433.18,4434.02,7.3446
2026-09-06T18:13:00Z,4434.02,4434.9,4434.01,4434.81,15.2683
2026-09-06T18:14:00Z,4434.81,4434.92,4434.81,4434.92,0.0631
2026-09-06T18:15:00Z,4434.92,4434.92,4430.17,4430.17,14.402
2026-09-06T18:16:00Z,4430.17,4430.17,4430.12,4430.12,0.3384
2026-09-06T18:17:00Z,4430.12,4430.12,4429.9,4429.9,0.1776
2026-09-06T18:18:00Z,4429.9,4429.9,4429.62,4429.62,1.0899
2026-09-06T18:19:00Z,4429.62,4429.62,4428.32,4428.9,1.8536
2026-09-06T18:20:00Z,4428.9,4428.94,4428.41,4428.94,0.998
2026-09-06T18:21:00Z,4428.94,4428.94,4428.94,4428.94,0
2026-09-06T18:22:00Z,4428.94,4428.94,4428.94,4428.94,0
2026-09-06T18:23:00Z,4429.1,4429.1,4429.1,4429.1,1
2026-09-06T18:24:00Z,4429.1,4429.1,4429.1,4429.1,0.0137
2026-09-06T18:25:00Z,4429.1,4429.32,4429.1,4429.26,0.5349
2026-09-06T18:26:00Z,4429.26,4429.26,4429.26,4429.26,0
2026-09-06T18:27:00Z,4428.5,4428.5,4427.96,4428.12,0.8246
2026-09-06T18:28:00Z,4428.12,4428.23,4428.1,4428.23,0.3925
2026-09-06T18:29:00Z,4428.23,4428.83,4428.23,4428.83,2.7613
2026-09-06T18:30:00Z,4428.83,4430.05,4428.83,4429.47,9.8472
2026-09-06T18:31:00Z,4429.47,4429.58,4429.47,4429.58,0.1693
2026-09-06T18:32:00Z,4429.58,4429.58,4429.26,4429.41,0.8301
2026-09-06T18:33:00Z,4429.41,4429.41,4429.27,4429.4,0.0216
2026-09-06T18:34:00Z,4429.4,4429.4,4429.4,4429.4,0
2026-09-06T18:35:00Z,4429.4,4429.4,4429.4,4429.4,0
2026-09-06T18:36:00Z,4427.99,4428.13,4427.99,4428.13,0.3386
2026-09-06T18:37:00Z,4428.13,4428.13,4428.13,4428.13,0
2026-09-06T18:38:00Z,4428.07,4428.07,4428.07,4428.07,0.0019
2026-09-06T18:39:00Z,4428.07,4428.31,4428.07,4428.31,0.0061
2026-09-06T18:40:00Z,4428.31,4428.64,4428.31,4428.64,0.0178
2026-09-06T18:41:00Z,4428.64,4428.64,4428.64,4428.64,0
2026-09-06T18:42:00Z,4428.53,4428.67,4428.23,4428.23,0.3623
2026-09-06T18:43:00Z,4428.23,4428.6,4428.23,4428.6,0.0135
2026-09-06T18:44:00Z,4428.6,4428.6,4428.6,4428.6,0
2026-09-06T18:45:00Z,4428.6,4428.6,4428.16,4428.16,0.8735
2026-09-06T18:46:00Z,4428.16,4428.16,4426.73,4426.73,1.2842
2026-09-06T18:47:00Z,4426.73,4427.5,4426.73,4427.5,0.1694
2026-09-06T18:48:00Z,4427.5,4427.89,4425.61,4427.56,11.0463
2026-09-06T18:49:00Z,4427.56,4427.73,4427.07,4427.46,11.0111
2026-09-06T18:50:00Z,4427.46,4428.1,4427.21,4427.69,10.1129
2026-09-06T18:51:00Z,4427.69,4428.28,4427.24,4427.82,9.667
2026-09-06T18:52:00Z,4427.82,4428.67,4427.55,4427.73,13.0145
2026-09-06T18:53:00Z,4427.73,4428.39,4427.68,4427.96,12.194
2026-09-06T18:54:00Z,4427.96,4428.5,4427.56,4428.5,10.52
2026-09-06T18:55:00Z,4428.5,4428.5,4427.6,4428.09,11.9874
